,s.area,s.perimeter,s.radius.mean,s.radius.sd,s.radius.min,s.radius.max,id,m.cx,m.cy,m.majoraxis,m.eccentricity,m.theta
1,4435,312,42.54007583,17.33320698,16.70524904,76.35230396,1,2301.910996,1130.297012,150.9723927,0.966638083,0.023284688
2,2008,196,25.67025338,5.50287288,11.56729874,37.22389994,2,1574.587567,364.7830572,61.91769547,0.760976892,-1.197059877
3,1702,165,23.72552998,4.721933489,14.66296597,33.49286891,3,781.1898562,365.5129958,52.69659937,0.76981332,-1.108422268
4,3329,304,37.42310673,13.56474141,15.6725012,61.84995366,4,2187.655249,1130.435469,111.2233046,0.935100312,0.03182497
5,1548,161,22.15075718,4.984582138,10.7018201,32.35749085,5,1180.916328,368.4750235,54.05716483,0.768050308,-1.271803558
6,1615,158,23.70148732,5.430231645,12.98583189,34.39107085,6,1446.745802,367.6168832,58.21775976,0.832665166,-1.246325974
7,1870,172,24.15854497,4.500662578,10.72860323,32.43093767,7,1046.422088,367.8518834,57.79820258,0.745590858,-1.336843724
8,1709,193,23.40638151,4.553385632,11.74838561,32.74471368,8,913.0727771,367.9714704,52.83954076,0.643171657,-1.07598061
9,1304,143,21.36794583,5.587405195,9.089079967,33.39616269,9,2049.79099,534.1181192,50.527837,0.75303515,-0.378376272
10,2450,384,32.9249409,11.03784439,12.32712488,58.50231199,10,517.235466,66.3431382,73.94262451,0.360510668,1.2485582
11,1458,205,20.3223663,8.40668979,0.225711908,34.58319371,11,910.231879,717.3006763,65.81858511,0.830996643,-0.923608018
12,996,102,17.60453451,2.851274935,12.55769461,24.02061222,12,1535.416273,887.38278,38.08155604,0.668678819,-0.018615159
13,1790,240,23.65227527,5.189097439,8.907242878,34.11105357,13,1121.13195,347.1396031,50.92548709,0.50093339,0.807310438
14,1540,198,22.3893821,6.10591895,5.842978165,32.69385062,14,40.46137664,60.03387568,53.19041402,0.624660402,-1.281869267
15,1568,191,22.37527273,6.203594453,9.503858111,35.79864822,15,919.4903562,62.49235437,64.37406298,0.851752203,-0.301564246
16,2418,302,35.88044325,16.35345323,4.485748036,70.34655991,16,156.3010566,673.9750805,122.8783724,0.966650941,-0.024447572
17,1284,133,19.81618798,4.552495767,7.7986563,28.27495668,17,1315.32074,366.7326459,46.86015616,0.686026552,-1.074169242
18,1309,153,20.74442066,4.937716622,9.947594324,30.33592521,18,1183.033444,712.3603256,53.46379908,0.80809544,-1.296831359
19,1415,216,23.07255945,6.782691824,11.93944053,39.70906067,19,1051.096389,709.2237943,65.36793075,0.861244388,-1.450285657
20,1293,136,20.29807135,4.575335306,13.22526172,29.43729958,20,1320.143792,704.5594779,52.84537799,0.826884647,-1.353490701
21,1362,178,20.70473391,3.240309852,10.51375789,27.94597122,21,91.59031606,156.4732395,46.41690169,0.513264259,1.398117934
22,1143,162,19.04662769,5.883374924,7.591061775,31.04547873,22,699.4380226,692.2091837,58.6438484,0.887994232,-0.492323625
23,941,141,17.55213808,3.3192717,11.38949019,26.1769197,23,89.86617768,54.0371241,37.82737106,0.545440368,0.320070302
24,3530,304,35.02451684,5.611199066,23.5319974,47.05062678,24,49.75111845,123.6155796,82.97541838,0.677127005,1.49135669
25,1516,187,22.04562708,6.782481214,6.466204817,35.50271568,25,783.1737529,706.0204718,63.30071498,0.87275007,-1.492813982
26,1441,231,23.28740436,7.058341471,9.486946565,39.21168535,26,1070.851404,60.2394077,56.48291071,0.695957709,-0.610939562
27,989,140,17.7313799,2.382098081,12.17178487,24.49829857,27,68.06158018,74.00318646,37.59130723,0.359383529,-0.247345203
28,1566,200,25.62300274,10.79483582,6.666577083,41.64028398,28,2351.345909,593.4444,83.57592256,0.957163489,-1.463300184
29,1251,189,19.7050563,5.287215383,9.386161366,28.60855172,29,997.642604,85.7692616,50.94662858,0.730361702,-0.687578637
30,1409,170,21.77190083,5.243589785,9.431532549,31.28992951,30,1077.05542,121.1378912,52.47364807,0.696031212,-1.566390622
31,1035,144,18.03427134,4.422489322,8.732425583,28.14234119,31,1577.533331,712.0931075,47.13878935,0.801010931,-0.869044061
32,834,121,15.52423815,2.78447593,8.423997388,21.70702967,32,624.3554018,114.8162668,34.21250399,0.4671947,0.380386761
33,1689,219,27.79715467,11.62092456,8.087883351,49.08810617,33,2353.00582,500.7217268,88.19800531,0.962151953,1.484977999
34,951,129,18.70407786,6.00045309,8.373829851,31.29400621,34,1885.684506,1135.869832,44.51615114,0.833380856,-0.034755036
35,857,110,16.72851602,3.884964617,11.4355976,25.61622678,35,2036.455422,453.1502803,40.84620492,0.837448979,-0.446565606
36,1880,252,25.57416228,7.209490848,12.963829,40.94534381,36,679.1592014,65.26626523,66.94466195,0.763703749,-0.540130815
37,1207,206,19.77954411,6.529667968,5.0234463,31.7592898,37,841.6303479,682.4462497,52.37163053,0.770760656,-0.475177201
38,973,161,17.69151688,4.445826239,6.994417632,26.31066458,38,1214.730871,60.18396514,41.08700533,0.624496201,0.161279936
39,1145,166,21.15709857,6.858950483,9.20552101,36.40891494,39,1102.005958,688.5570497,57.82260031,0.898906739,-0.604019192
40,2145,274,28.90174637,10.69034397,6.564707407,46.80328982,40,112.886573,211.0031417,86.98052661,0.90911411,-1.164849913
41,1429,216,21.1978568,5.93253185,5.867551023,33.2955676,41,1434.944479,529.5960122,50.77355498,0.62773355,-1.070874652
42,1242,211,21.37999641,8.145682596,1.836570859,36.88194959,42,1253.200713,65.40673016,62.35897889,0.822610278,-0.589778273
43,912,136,17.01582907,3.840509747,7.68728813,23.86648497,43,230.8168958,287.8070297,42.38726541,0.734408698,-1.384262723
44,802,123,17.03342434,4.809581067,7.27331541,27.63920236,44,2195.957595,64.49628149,41.23973678,0.73721146,-0.036024433
45,1143,179,20.51194146,5.472493808,8.615258756,33.77636445,45,164.0891091,250.7538181,53.30903775,0.821367425,1.449408697
46,1001,154,18.60382191,5.52460216,9.958678753,31.30816597,46,1449.587678,710.3069731,53.25842324,0.856065651,-1.019772012
47,825,121,16.24407002,3.296579115,10.93096042,24.42779771,47,39.6798091,183.401746,41.38266217,0.7816541,1.425104783
48,2821,287,37.88284096,18.12294105,10.22516003,70.44255249,48,78.18363679,1134.329489,150.6865437,0.987640838,-0.029446392
49,1908,239,26.39378804,7.932013641,11.12553245,44.28633609,49,1027.100189,66.91695875,66.69145345,0.786094122,0.71322133
50,1384,194,21.04216358,5.947510188,7.565782998,33.01505187,50,966.0440095,686.5638129,56.07625117,0.733913897,-0.209095246
51,1364,173,22.71033979,7.64697924,8.192130127,38.91440157,51,2027.450978,603.1838809,64.97923607,0.912742813,0.841427229
52,993,152,18.44450764,4.997945338,10.09876993,29.36003184,52,713.3428841,400.4969406,49.47776114,0.836185924,0.329796628
53,1444,186,23.8449503,8.084945574,9.48532314,39.88469079,53,274.1463679,380.5965547,67.03837464,0.844252176,-0.325690527
54,1407,191,21.83065282,8.016607472,4.55157242,35.13846291,54,1376.845599,674.2317489,68.89636128,0.911352791,-0.821508661
55,1294,191,20.57679159,3.470307102,12.57866342,29.04091262,55,972.6466468,65.27675775,49.18898511,0.657757141,-1.20801804
56,532,91,12.6476053,1.601432698,8.61387069,15.94636888,56,624.6294372,86.4468113,27.17558168,0.426966166,0.172750497
57,747,97,15.18517287,3.030255023,9.112200788,20.51228541,57,1237.357031,689.4042274,37.88715957,0.818352477,-0.118916046
58,1310,165,21.34621199,8.031534802,3.979917447,36.91575648,58,1626.461199,690.5958994,67.50497189,0.916895186,-0.76665971
59,1600,187,23.19760771,5.12944588,11.22799194,32.52762538,59,633.2685355,61.1714255,57.35481744,0.682947012,0.081921324
60,2076,249,26.19638408,5.182895983,15.58199913,37.49735602,60,114.8578188,118.6195773,62.17955774,0.623676596,0.178228652
61,506,85,12.83279842,2.954647548,7.539772284,18.61596219,61,1709.227805,890.9487114,26.22717,0.517329452,1.531127578
62,1151,186,20.61090413,6.612719782,6.770841038,31.50857859,62,579.8304993,464.8594655,62.44256426,0.898844246,0.571473767
63,1197,158,20.79810663,7.583689515,0.681460725,32.99111632,63,2062.204281,117.0093451,56.30422876,0.861217307,-0.721350537
64,979,176,18.04051066,6.2228472,3.484251946,30.16645507,64,214.5749597,363.2352527,52.51116397,0.852920261,0.252825182
65,606,83,13.63781759,2.348514422,8.253539689,17.19240381,65,1779.229742,891.4114278,32.09388469,0.726843604,1.220772084
66,1104,184,19.67901523,5.688120401,7.991579409,30.87978293,66,186.3181134,283.7092826,52.66163725,0.837045303,-0.124414407
67,644,109,13.91459321,2.736121352,7.725718524,18.57685578,67,657.9255076,112.1205348,34.7125454,0.721974531,-0.279423052
68,680,128,14.91622868,4.673966795,6.625294805,24.21042196,68,35.38765861,217.8919881,45.18976498,0.899376235,1.268639604
69,758,115,15.29738974,3.185719458,6.602846382,21.88184114,69,1177.042952,441.7497022,35.81746575,0.556445611,-0.830667051
70,928,168,18.61788429,6.71124981,7.805305644,33.43054543,70,200.3083432,428.3660937,58.97610423,0.916083742,-0.035185354
71,728,112,15.10854824,3.203644647,7.899177334,21.15091696,71,1637.209114,386.9043533,37.46017599,0.732670439,0.934151604
72,1076,161,20.17226587,7.544757699,5.419752064,34.24592896,72,802.4409547,122.2975972,62.52339735,0.923270837,-0.179941662
73,928,140,18.95538367,6.484653096,6.695936172,30.48898848,73,870.7435098,543.8140727,45.1449473,0.726098708,1.55963456
74,730,118,15.09018116,3.418115951,7.623638566,22.51104137,74,1648.317761,551.713861,39.08497292,0.794718222,-1.108211296
75,597,95,13.40646315,2.075510283,9.456885691,17.10927888,75,979.2192519,391.8272714,27.25006987,0.336600366,1.035253304
76,1255,172,21.38023598,7.456029636,8.671799592,35.02344884,76,162.4601076,190.2757788,64.96174481,0.913320154,1.499090863
77,778,117,16.28571748,4.782328411,6.166392718,25.50177716,77,1502.986918,684.7397829,41.08032403,0.819453655,0.217420315
78,711,101,14.80357874,4.324162977,4.411643878,22.0899876,78,254.3398853,951.084883,40.33822874,0.863893874,0.78124617
79,487,107,12.80301035,3.553951601,5.951047869,20.8390364,79,78.70277279,187.7755389,32.16929481,0.727088884,-0.653983022
80,529,80,12.3829416,1.818380385,6.786475521,15.30706536,80,2005.505036,225.4023508,28.03695521,0.584856077,1.366068084
81,642,117,14.26362187,3.655028119,6.756581897,23.46031632,81,1551.558227,63.90754798,34.03042364,0.608563343,-0.012670292
82,1605,278,27.8792193,12.17375024,3.384584348,51.73294055,82,104.2637712,76.83670302,90.28017364,0.932240231,-0.958619987
83,1169,190,19.94350068,3.523607704,11.65034091,27.61376318,83,150.8870889,91.84857786,42.27813579,0.390836609,1.028029711
84,1180,184,21.21865647,7.811411193,3.323244025,34.51528387,84,273.4692071,986.5735231,65.5748137,0.820250237,-0.746698326
85,612,123,14.43730054,2.82907086,7.450632908,21.50571251,85,61.64441223,175.0420257,32.79764725,0.617339354,1.40792456
86,1675,244,30.32339794,13.50496289,8.094025728,52.51140523,86,191.0853276,1133.341232,101.1343462,0.977189222,0.007601589
87,570,96,14.09379683,4.039972731,7.180106403,22.65023388,87,479.7990735,1131.34636,31.89516402,0.708491333,-0.08985994
88,930,170,17.46803665,4.92819515,6.512296062,27.8856594,88,143.1619965,59.0717468,49.30440892,0.838752084,-0.471454888
89,859,165,16.62465812,5.085627529,6.560638953,28.61128483,89,941.3261073,91.77337697,46.25935644,0.797422083,-0.26140955
90,736,121,15.38708248,3.844219628,7.815866377,22.52191216,90,387.1724088,459.1565068,40.2221883,0.801610022,-0.281505716
91,719,134,16.18947359,5.372550589,3.086937389,26.49090388,91,39.02781492,319.1371181,43.46237904,0.778694551,0.868483991
92,381,65,10.61519577,1.275062521,7.585379896,12.98932652,92,706.6214016,429.7684861,24.11205741,0.597943308,-1.017746108
93,691,134,16.49895186,5.76556681,6.418105689,26.90554773,93,1106.480443,82.1441138,50.01265298,0.907695403,-1.476996071
94,689,151,14.82178584,3.932830767,7.408145468,24.3064014,94,1087.820008,79.67137294,39.10969075,0.749487354,-1.290433822
95,986,136,20.12369125,8.324494875,6.451526066,33.41721748,95,2321.927485,444.1680562,68.27930729,0.963463892,0.79073431
96,591,116,15.50852256,5.642114306,6.178845859,26.98637328,96,1844.481351,458.4837497,48.89170684,0.932503142,0.645930456
97,796,158,15.48223162,4.234880938,7.403332049,23.77370548,97,874.9821331,57.40482837,39.97625144,0.629202174,-0.837696905
98,383,69,10.91290893,2.121245171,7.018818285,15.53453511,98,1085.411949,426.4873889,25.06544936,0.641971846,-0.168198299
99,644,122,14.23159069,2.711106013,8.719974784,20.12270375,99,2009.203544,532.9830478,33.37686121,0.697237314,-1.055526496
100,447,79,12.00379802,3.424302785,5.455754941,18.56887817,100,1314.334408,618.7985081,34.45232348,0.866073333,0.929855038
101,682,148,15.45325631,5.36021324,4.46897531,25.82370291,101,746.4944982,65.35109551,45.07219747,0.852071119,-0.019931146
102,858,166,16.02373392,5.002677806,4.264864538,25.02425156,102,1532.55267,605.1106095,42.05843567,0.695411079,0.290794773
103,626,145,14.1052256,6.069791847,0.98623101,26.24644928,103,2155.137799,541.5917968,45.40766949,0.872764067,-0.193696194
104,378,69,10.60011029,1.790245692,7.469605147,14.45375187,104,1428.776933,579.0119879,23.67016501,0.583208329,-0.172480931
105,890,221,16.06077935,5.869765151,2.016881722,25.17665967,105,199.4609838,313.6193704,39.02265843,0.510547772,1.436320011
106,272,51,8.855117465,0.454594675,7.814506567,10.06682784,106,603.2708052,384.1590119,18.13771469,0.361106674,1.315862698
107,487,92,13.00706823,4.684758838,4.637942984,21.2308654,107,1608.797134,430.2801956,37.40706382,0.910626364,0.469790115
108,569,113,12.69507353,3.592609662,5.495689224,19.61033992,108,1225.533246,594.1268072,33.21233543,0.792333895,1.470563734
109,899,148,17.76079511,5.371796948,8.273736246,29.54832246,109,837.12366,57.54475303,53.98127687,0.897478018,0.356686226
110,577,112,13.82767068,4.246266056,6.719276498,22.69688694,110,1694.525654,131.3763996,38.81076553,0.803456471,0.232616143
111,650,125,14.59956651,4.688428491,6.118112127,23.40442898,111,843.0010206,116.2413007,41.83147512,0.851929241,0.987719991
112,1316,227,20.90738379,7.667937978,4.265977941,35.30889961,112,1587.58387,596.4312535,67.72890753,0.880971413,0.024676399
113,1194,201,19.51947352,5.30484333,7.371994527,30.41369871,113,157.1942434,139.0276553,55.22221661,0.750830038,1.245636863
114,300,55,9.358567045,0.941617947,7.070015839,11.94394622,114,1878.134873,1049.00715,17.18215087,0.38680759,1.169961504
115,480,97,12.70269979,3.088331872,7.761955558,18.98590132,115,893.5775948,93.28116601,30.17978531,0.662943701,-1.116030529
116,600,91,13.92238083,2.502975187,8.202867951,18.36447864,116,337.2931102,372.4611823,35.64872826,0.758952133,0.97176522
117,574,101,13.46809424,3.474345796,6.878345449,21.78437883,117,692.7108272,447.9895439,33.18691867,0.738905043,0.611232837
118,417,77,11.51631435,2.915329364,5.200402828,15.8603494,118,1588.314099,890.8973502,29.99064317,0.820252542,-0.262145014
119,498,107,13.18975524,3.705764283,7.201927615,21.17304106,119,731.0804389,428.8958058,34.77213999,0.830485458,1.230682325
120,405,85,11.80939251,3.356321233,5.874406397,18.19283482,120,27.85028987,686.2584226,26.98937286,0.706644765,1.533238165
121,326,81,9.922682777,2.289527546,4.654975885,14.1334787,121,600.4302292,51.26175331,23.04046168,0.634222504,0.332111632
122,281,52,9.033158262,0.799904785,7.686945246,10.79764452,122,308.7278136,402.023767,16.4726303,0.481425992,1.321976594
123,623,129,14.21261433,5.550855974,1.265086829,23.2149473,123,252.3053456,312.7136865,45.04927611,0.874277678,-0.979382635
124,396,83,11.32851344,2.828752776,5.154275446,16.98760147,124,1656.892873,664.7062252,25.38198164,0.682776336,1.463463596
125,645,147,13.99999419,5.241334444,0.426189255,26.12394589,125,32.78849091,429.3859763,37.4554981,0.715410212,-1.090624085
126,430,79,11.47838301,2.800754151,4.285385037,15.69600347,126,996.4447572,440.4289316,30.31247935,0.784404318,0.038149584
127,492,81,12.0377871,2.526932304,6.175628999,16.23257275,127,820.5491736,431.2432672,30.01111446,0.712830728,0.882521924
128,326,61,9.802279756,1.569056668,7.275217013,12.77141772,128,639.5942942,377.0662162,24.72516255,0.750316512,-1.416689393
129,437,85,11.64352464,2.336433657,6.650431211,16.81015099,129,948.9917347,111.5337517,27.79972004,0.681254579,-0.739938398
130,425,116,11.51594306,2.557097591,5.715179165,17.01443091,130,86.44945148,212.1334687,24.41726973,0.358908439,0.309576875
131,657,126,14.43100709,3.738398869,7.359300038,21.4524338,131,40.93998777,259.1546796,39.74837644,0.813560693,0.137862922
132,532,93,13.32793526,3.921810065,4.038332342,19.55215136,132,1259.062011,308.1576851,36.71816729,0.865762297,-0.242824195
133,573,128,12.08870002,4.793125231,0.648484562,20.66923819,133,1107.503188,392.3187175,38.34078298,0.744205541,0.808571954
134,841,160,15.05871872,5.353265481,2.320299348,24.83437716,134,84.96716621,368.6674671,40.36714165,0.631762811,-1.266873392
135,289,54,9.180712054,1.19621006,6.394897872,11.9538579,135,855.0632972,461.411569,21.84566879,0.641980045,1.503692758
136,754,172,16.12540944,4.97724032,6.455166867,26.31131807,136,805.7531174,69.56760166,45.4786929,0.789435193,1.570053103
137,784,135,16.84247483,6.081852432,2.163990116,26.0425841,137,1244.55004,341.4528589,54.17715156,0.913096321,1.147564248
138,350,69,10.29165601,2.126217296,5.712572132,14.18291999,138,848.4010596,389.8712999,25.93945098,0.776268591,-1.488243591
139,976,174,18.92685988,5.463501064,5.352944646,29.07084083,139,1141.479453,73.9400445,45.48982373,0.4872909,-1.437861684
140,455,92,12.08375736,4.25211901,3.162296341,19.10383835,140,167.6929461,361.4287113,38.92562363,0.898757398,0.839722013
141,341,91,10.39646975,1.982260537,5.330350019,14.24493334,141,98.84843013,191.3863499,24.32363694,0.653053919,-0.676162897
142,476,108,13.22800031,5.425928862,1.952123286,23.72129158,142,2164.33666,370.0051742,43.8741173,0.897912517,-0.008026166
143,976,178,18.94384457,7.211983926,2.462084661,32.26949469,143,1737.129953,448.7028335,63.75990418,0.924764741,0.113239532
144,235,47,8.207850422,0.511657639,6.953281335,9.317521475,144,260.6662406,981.0550461,17.05228005,0.488654874,0.255812943
145,379,85,10.73080527,2.4786964,6.071146805,15.46304893,145,1734.241675,543.5831707,25.51903073,0.526914126,0.049945972
146,605,120,14.29233807,5.29660297,3.125177773,23.74693109,146,1422.700908,444.4243208,48.50061005,0.9153234,1.534684985
147,375,68,10.92267175,2.775393848,6.33905413,15.91544075,147,1879.201047,953.2694204,29.07972091,0.857867455,0.735188731
148,333,72,9.970367051,2.061917334,5.273755777,13.52081728,148,1218.350465,126.6399806,22.45493303,0.607273609,0.078670182
149,275,54,9.085101106,1.408636755,6.365038682,12.45714189,149,2274.451558,114.6447304,21.29067997,0.661010889,-1.557074435
150,531,106,12.80853103,3.492402159,5.656799184,18.88893406,150,1545.08531,562.3514348,34.57456206,0.780145764,-0.802321555
151,513,103,13.12557057,4.347510417,6.095765425,21.79166819,151,1931.282253,457.9715762,43.23347953,0.915695698,-0.617518483
152,327,81,10.11891835,2.295524588,5.06913039,15.02030836,152,1912.467385,523.7733101,22.48308377,0.573533163,0.041032966
153,853,140,17.1527711,5.266169915,6.335267338,27.05853255,153,232.9461134,257.1163268,46.99633838,0.795128504,-0.337896353
154,383,91,11.07651958,2.384033527,6.328086646,16.35259362,154,713.7453742,76.27084302,27.49881705,0.733194169,0.263215893
155,424,82,11.39258011,3.255346423,4.83151586,17.66012828,155,1787.679027,537.0519034,33.86337319,0.894349725,-0.180738037
156,440,101,11.87613742,3.461270988,6.132750314,18.57115651,156,544.6076813,90.07099241,31.62666857,0.874145023,-0.39944585
157,251,62,8.626715501,1.888521179,5.423697377,12.48988144,157,1389.186091,466.1329344,20.0405147,0.710562358,-0.686318715
158,459,98,12.71478095,3.762471317,7.045377109,20.81464829,158,1295.230125,54.50497334,32.51609637,0.72929946,-0.453098773
159,784,131,16.67391215,6.835970557,4.973802355,29.87911663,159,234.6025619,475.3630489,56.6492974,0.953008572,1.020931774
160,356,84,10.8160512,2.161263055,6.824087407,15.87965387,160,1447.085832,564.2845185,23.0305884,0.654719876,0.427594417
161,308,76,10.54961164,3.291107221,5.645733564,17.89826784,161,359.8407017,777.156932,26.3788296,0.777775567,-0.781154439
162,361,83,11.01238487,2.79463324,5.308715928,15.2628159,162,1656.025118,413.2890001,28.31528957,0.764258067,0.788731783
163,371,78,10.78518236,2.673842516,4.899465951,16.40292805,163,1857.118665,528.2544293,27.42841324,0.806277023,0.113840293
164,367,79,10.63646198,2.349821506,6.633418668,15.50017444,164,134.789672,307.3345352,25.50580198,0.608364261,-1.103087252
165,251,59,8.677072515,1.589789324,5.153044133,12.27901473,165,1482.840373,545.3819928,19.40366309,0.622858895,-0.419011071
166,370,72,10.80363138,2.692637934,6.2474995,15.6774121,166,1317.268271,105.0950585,30.35815461,0.855143341,-1.246238818
167,360,81,10.42602424,2.276306829,4.431135767,14.54258629,167,1358.982111,659.9228594,23.56233668,0.436850855,0.341912779
168,643,139,17.58487687,7.750221348,3.193021024,31.70595095,168,2017.761159,486.1318323,56.95652309,0.966393077,-1.280247258
169,352,75,10.2674247,2.265428842,5.723153754,14.8304132,169,1248.060668,412.7437068,25.51744314,0.672378518,-1.433121118
170,286,59,9.115813271,1.53459413,5.243674456,12.32901441,170,1000.998249,694.2442429,23.05013093,0.6970895,-0.481175484
171,235,49,8.223628676,0.93232194,6.18693926,10.32001488,171,1990.794222,625.3945541,16.97719834,0.58774047,-0.04222108
172,307,65,9.936725593,2.468249121,6.136899743,14.78512766,172,726.9779642,583.9373413,25.88022135,0.83732693,-1.569041332
173,403,83,11.34795927,2.89254246,5.676131096,16.98302928,173,1391.312011,418.6316848,28.16557463,0.739625749,0.647776966
174,485,101,11.93789893,2.875321379,5.124324358,16.78050753,174,60.5730914,210.1455103,30.76184197,0.697891404,-0.083670346
175,391,120,11.10686943,2.379006886,5.469105147,15.31375562,175,125.621268,85.68226211,25.62689225,0.593367472,1.278964541
176,429,97,11.85072114,3.700584115,3.447709996,18.30075496,176,1651.1924,601.3709748,28.06173028,0.668280471,0.656891676
177,357,108,12.87290757,5.214246908,4.670422137,23.15083133,177,497.2827386,472.7583304,39.70688119,0.923566441,-0.854484777
178,189,43,7.313350427,0.474361796,6.340099618,8.468086624,178,1900.799506,988.8152341,15.05779404,0.324123457,0.589706639
179,390,103,11.81980054,3.694033414,4.161290087,19.17107006,179,207.4369778,158.1846152,32.08200111,0.754498924,-0.328733575
180,245,55,8.463021755,1.500547546,5.653493033,11.58126158,180,1288.807893,106.3500848,18.53539207,0.526867134,-0.269053864
181,268,59,8.870443743,1.344262066,5.825110824,11.81422803,181,219.8737131,229.239022,20.15922084,0.449487289,0.092456952
182,370,74,11.14709419,3.386659758,4.214180035,17.7802613,182,2045.900124,71.77405466,32.18531447,0.879580083,-1.007923091
183,355,74,10.57676741,2.694676711,5.7568202,15.6457543,183,649.1630976,447.0054507,28.34961339,0.837224628,0.963040311
184,274,58,8.992893399,1.712386593,5.716498849,12.42588013,184,359.5759599,406.5573295,22.55373228,0.745112156,-0.830551762
185,564,131,14.1271381,3.230926605,7.459327785,21.14166066,185,131.0349914,157.7283889,34.83118227,0.710183602,-0.097696507
186,246,50,8.581718417,1.511856147,5.430322274,10.75771351,186,1244.673549,390.3536191,21.90493063,0.81505974,-0.643369161
187,194,47,7.445387013,0.995408835,5.43832451,9.651416557,187,787.4754795,425.0657185,15.55262035,0.349452924,-1.530453408
188,405,81,10.80416407,2.670685247,5.311454896,15.93549335,188,1192.09343,580.8399643,28.07208933,0.719264266,0.51420718
189,488,108,12.34844085,3.990748527,3.15452785,20.49451439,189,791.0456436,442.1717084,36.50733486,0.843229373,-0.396165632
190,349,77,10.18805741,2.840520428,3.831498995,14.32797174,190,1242.830874,630.8921904,26.88811765,0.709281751,-1.119931027
191,370,75,11.15721275,3.800371794,4.490780679,17.11706101,191,2169.554398,227.8869612,34.95335751,0.917403193,1.333170836
192,280,60,9.483705544,2.520669277,5.335936865,14.07144469,192,1266.988942,431.3271722,25.65760402,0.892123663,-0.796101154
193,793,159,16.77992085,5.916840053,4.122050195,29.5339711,193,1469.365759,579.7156014,51.09459825,0.856364246,-0.518243122
194,444,118,11.66816811,4.393485893,0.422200634,19.93910941,194,1362.03011,588.6829106,33.54077127,0.840371476,-0.274315741
195,351,92,10.88092478,2.254897755,7.264359029,17.04563055,195,719.0114105,56.29583055,23.83175949,0.577065015,1.045691253
196,694,129,15.70315494,5.851153358,4.752450116,25.2203569,196,584.3950967,519.9244961,52.05251058,0.922220586,-0.139994043
197,442,120,11.88788695,3.387428472,3.757677326,17.0793288,197,139.9272557,179.6092758,32.97890226,0.789736406,1.160774842
198,262,60,8.974974596,2.32345478,5.848195353,13.47966576,198,358.9911853,361.8916438,25.33792967,0.850494947,-0.468275988
199,337,81,9.878069368,2.754669162,3.345679012,13.70711224,199,896.3931375,607.3695672,28.06697626,0.762712046,-0.625087299
200,337,71,10.17590004,2.76744563,2.831546437,14.97662664,200,796.015133,528.4944344,26.23420849,0.816784164,-1.03161999
201,221,51,7.94877392,0.978232762,5.854213742,10.03118935,201,1916.537074,446.3598661,15.78833028,0.434753371,-0.269549487
202,711,183,17.62644593,7.526050653,3.53750757,34.30688046,202,929.3641384,587.3627447,60.19460323,0.893187573,-1.380193692
203,254,74,9.182669696,2.291163874,5.557751778,15.22167585,203,258.9683124,287.2664567,21.38393544,0.677876144,1.112127188
204,298,63,9.595045106,2.49516788,5.359582043,14.0122863,204,1867.357309,1012.703964,26.89163635,0.879131608,1.021296394
205,224,50,8.073996753,1.387291042,5.376430042,10.68016854,205,1571.349054,544.0473229,20.21463435,0.763962606,0.659019171
206,444,112,12.18703397,3.883646233,2.918646073,18.81917512,206,926.5731489,543.2907975,31.52144005,0.703522575,0.418792906
207,356,85,10.27719842,2.842866774,2.6374466,15.10989959,207,1187.919878,554.7528655,27.41863261,0.771297669,1.088289423
208,489,110,12.62500867,4.09253289,0.907726248,19.13935412,208,189.5206041,176.1839849,36.44081155,0.788194389,1.419133849
209,475,117,13.13723561,5.057252114,2.54524404,22.60114158,209,37.59889184,361.7566007,38.69065095,0.798487739,-0.311319683
210,360,78,10.50512451,2.786305147,4.500073051,15.53802255,210,1467.884793,609.5162518,28.86271868,0.820314913,0.642877498
211,246,66,9.046987355,2.47467421,5.089871828,14.65246307,211,129.7911716,286.7178752,24.01479906,0.829064105,-0.729643728
212,189,50,7.701738886,1.860542429,4.388803937,11.68852429,212,1278.283122,134.746456,16.92687574,0.682683577,-1.384729519
213,394,87,11.32701856,3.909821876,4.255947941,18.79160949,213,1913.8444,608.1240078,32.89798574,0.832154699,1.519960091
214,449,92,12.70982595,5.294216807,2.076542176,21.41279243,214,1014.384376,712.3921803,45.67496916,0.951403642,-0.606741431
215,185,43,7.302682463,0.883219726,5.885145521,9.042923901,215,2079.384303,126.8987658,16.44518248,0.644756006,-0.861357781
216,235,54,8.321066733,1.801321532,4.53344529,11.62836157,216,459.6560817,632.6254217,19.31990823,0.765163555,1.569321903
217,371,78,10.37360596,2.329540905,5.352928745,15.71990409,217,376.6478465,628.6631701,25.48399731,0.652849856,-1.439392655
218,232,71,8.776783503,2.429977417,4.728536321,14.72924319,218,217.3459562,672.8036644,23.58423274,0.814961294,0.078856035
219,384,86,11.26131076,3.263396091,4.777428564,17.66380113,219,1948.976307,587.7006782,29.61283597,0.800834996,0.55977847
220,452,99,11.84671565,3.45203218,3.630874083,17.47787676,220,72.62240463,318.7996513,34.34037746,0.820705053,0.43534886
221,480,129,13.63643024,5.348763872,1.429386738,23.83267998,221,2051.851047,1008.468882,47.04882131,0.89095404,1.420374899
222,340,81,10.86245736,3.677314617,3.107606295,17.31132312,222,1987.965273,587.7617279,29.37261548,0.847176938,-1.514319862
